Continent,Country,Month,Seasons,State,Way In,Year,Count,GDP,Population
Africa,South Africa,November,Fall,Distrito Federal,Air,2011,2,10700,44187637
Africa,Nigeria,November,Fall,Mis Gerais,Air,2011,6,900,131859731
Africa,Cape Verde,November,Fall,Mis Gerais,Air,2011,0,1400,420979
Africa,Angola,November,Fall,Mis Gerais,Air,2011,0,1900,12127071
Africa,South Africa,November,Fall,Mis Gerais,Air,2011,12,10700,44187637
Africa,Nigeria,November,Fall,Other Units of the Federation,Air,2011,0,900,131859731
Africa,Cape Verde,November,Fall,Other Units of the Federation,Air,2011,0,1400,420979
Africa,Angola,November,Fall,Other Units of the Federation,Air,2011,0,1900,12127071
Africa,South Africa,November,Fall,Other Units of the Federation,Air,2011,0,10700,44187637
Africa,Nigeria,November,Fall,Paraná,Air,2011,0,900,131859731
Africa,Cape Verde,November,Fall,Paraná,Air,2011,0,1400,420979
Africa,Angola,November,Fall,Paraná,Air,2011,0,1900,12127071
Africa,South Africa,November,Fall,Paraná,Air,2011,6,10700,44187637
Africa,Nigeria,November,Fall,Pará,Air,2011,0,900,131859731
Africa,Cape Verde,November,Fall,Pará,Air,2011,0,1400,420979
Africa,Angola,November,Fall,Pará,Air,2011,0,1900,12127071
Africa,South Africa,November,Fall,Pará,Air,2011,0,10700,44187637
Africa,Nigeria,November,Fall,Permbuco,Air,2011,0,900,131859731
Africa,Cape Verde,November,Fall,Permbuco,Air,2011,0,1400,420979
Africa,Angola,November,Fall,Permbuco,Air,2011,4,1900,12127071
Africa,South Africa,November,Fall,Permbuco,Air,2011,0,10700,44187637
Africa,Nigeria,November,Fall,Rio Grande do Norte,Air,2011,0,900,131859731
Africa,Cape Verde,November,Fall,Rio Grande do Norte,Air,2011,0,1400,420979
Africa,Angola,November,Fall,Rio Grande do Norte,Air,2011,4,1900,12127071
Africa,South Africa,November,Fall,Rio Grande do Norte,Air,2011,0,10700,44187637
Africa,Nigeria,November,Fall,Rio Grande do Sul,Air,2011,1,900,131859731
Africa,Cape Verde,November,Fall,Rio Grande do Sul,Air,2011,0,1400,420979
Africa,Angola,November,Fall,Rio Grande do Sul,Air,2011,0,1900,12127071
Africa,South Africa,November,Fall,Rio Grande do Sul,Air,2011,5,10700,44187637
Africa,Nigeria,November,Fall,Rio de Janeiro,Air,2011,42,900,131859731
Africa,Cape Verde,November,Fall,Rio de Janeiro,Air,2011,11,1400,420979
Africa,Angola,November,Fall,Rio de Janeiro,Air,2011,995,1900,12127071
Africa,South Africa,November,Fall,Rio de Janeiro,Air,2011,119,10700,44187637
Africa,Nigeria,November,Fall,Santa Catari,Air,2011,0,900,131859731
Africa,Cape Verde,November,Fall,Santa Catari,Air,2011,0,1400,420979
Africa,Angola,November,Fall,Santa Catari,Air,2011,0,1900,12127071
Africa,South Africa,November,Fall,Santa Catari,Air,2011,6,10700,44187637
Africa,Nigeria,November,Fall,São Paulo,Air,2011,333,900,131859731
Africa,Cape Verde,November,Fall,São Paulo,Air,2011,42,1400,420979
Africa,Angola,November,Fall,São Paulo,Air,2011,2710,1900,12127071
Africa,South Africa,November,Fall,São Paulo,Air,2011,2034,10700,44187637
Africa,Nigeria,October,Fall,Amazos,Air,2011,0,900,131859731
Africa,Cape Verde,October,Fall,Amazos,Air,2011,0,1400,420979
Africa,Angola,October,Fall,Amazos,Air,2011,2,1900,12127071
Europe,Italy,January,Winter,Mis Gerais,Air,2010,448,26700,58133509
Europe,Sweden,January,Winter,Mis Gerais,Air,2010,11,26800,9016596
Europe,Finland,January,Winter,Mis Gerais,Air,2010,6,27400,5231372
Europe,France,January,Winter,Mis Gerais,Air,2010,257,27600,60876136
Europe,Germany,January,Winter,Mis Gerais,Air,2010,182,27600,82422299
Europe,United Kingdom,January,Winter,Mis Gerais,Air,2010,76,27700,60609153
Europe,Netherlands,January,Winter,Mis Gerais,Air,2010,61,28600,16491461
Europe,Belgium,January,Winter,Mis Gerais,Air,2010,30,29100,10379067
Europe,Ireland,January,Winter,Mis Gerais,Air,2010,15,29600,4062235
Europe,Austria,January,Winter,Mis Gerais,Air,2010,32,30000,8192880
Europe,Denmark,January,Winter,Mis Gerais,Air,2010,32,31100,5450661
Europe,Switzerland,January,Winter,Mis Gerais,Air,2010,56,32700,7523934
Europe,Norway,January,Winter,Mis Gerais,Air,2010,17,37800,4610820
Europe,Russia,January,Winter,Other Units of the Federation,Air,2010,0,8900,142893540
Europe,Poland,January,Winter,Other Units of the Federation,Air,2010,2,11100,38536869
Europe,Hungary,January,Winter,Other Units of the Federation,Air,2010,0,13900,9981334
Europe,Czech Republic,January,Winter,Other Units of the Federation,Air,2010,0,15700,10235455
Europe,Portugal,January,Winter,Other Units of the Federation,Air,2010,5,18000,10605870
Europe,Greece,January,Winter,Other Units of the Federation,Air,2010,0,20000,10688058
Europe,Spain,January,Winter,Other Units of the Federation,Air,2010,1,22000,40397842
Europe,Italy,January,Winter,Other Units of the Federation,Air,2010,1798,26700,58133509
Europe,Sweden,January,Winter,Other Units of the Federation,Air,2010,0,26800,9016596
Europe,Finland,January,Winter,Other Units of the Federation,Air,2010,0,27400,5231372
Europe,France,January,Winter,Other Units of the Federation,Air,2010,6,27600,60876136
Europe,Germany,January,Winter,Other Units of the Federation,Air,2010,7,27600,82422299
Europe,United Kingdom,January,Winter,Other Units of the Federation,Air,2010,0,27700,60609153
Europe,Netherlands,January,Winter,Other Units of the Federation,Air,2010,0,28600,16491461
Europe,Belgium,January,Winter,Other Units of the Federation,Air,2010,0,29100,10379067
Europe,Ireland,January,Winter,Other Units of the Federation,Air,2010,0,29600,4062235
Europe,Austria,January,Winter,Other Units of the Federation,Air,2010,2,30000,8192880
Europe,Denmark,January,Winter,Other Units of the Federation,Air,2010,0,31100,5450661
Europe,Switzerland,January,Winter,Other Units of the Federation,Air,2010,2,32700,7523934
Europe,Norway,January,Winter,Other Units of the Federation,Air,2010,0,37800,4610820
Europe,Russia,January,Winter,Paraná,Air,2010,15,8900,142893540
Europe,Poland,January,Winter,Paraná,Air,2010,0,11100,38536869
Europe,Hungary,January,Winter,Paraná,Air,2010,0,13900,9981334
Europe,Czech Republic,January,Winter,Paraná,Air,2010,4,15700,10235455
Europe,Portugal,January,Winter,Paraná,Air,2010,0,18000,10605870
Europe,Greece,January,Winter,Paraná,Air,2010,0,20000,10688058
Europe,Spain,January,Winter,Paraná,Air,2010,46,22000,40397842
Europe,Italy,January,Winter,Paraná,Air,2010,35,26700,58133509
Europe,Sweden,January,Winter,Paraná,Air,2010,17,26800,9016596
Europe,Finland,January,Winter,Paraná,Air,2010,17,27400,5231372
Europe,France,January,Winter,Paraná,Air,2010,40,27600,60876136
Europe,Germany,January,Winter,Paraná,Air,2010,42,27600,82422299
Europe,United Kingdom,January,Winter,Paraná,Air,2010,17,27700,60609153
Europe,Netherlands,January,Winter,Paraná,Air,2010,8,28600,16491461
Europe,Belgium,January,Winter,Paraná,Air,2010,2,29100,10379067
Europe,Ireland,January,Winter,Paraná,Air,2010,0,29600,4062235
Europe,Austria,January,Winter,Paraná,Air,2010,2,30000,8192880
Europe,Denmark,January,Winter,Paraná,Air,2010,0,31100,5450661
Europe,Switzerland,January,Winter,Paraná,Air,2010,13,32700,7523934
Europe,Norway,January,Winter,Paraná,Air,2010,0,37800,4610820
Europe,Russia,January,Winter,Pará,Air,2010,0,8900,142893540
Europe,Poland,January,Winter,Pará,Air,2010,2,11100,38536869
Europe,Hungary,January,Winter,Pará,Air,2010,0,13900,9981334
Europe,Czech Republic,January,Winter,Pará,Air,2010,0,15700,10235455
Europe,Portugal,January,Winter,Pará,Air,2010,5,18000,10605870
Europe,Greece,January,Winter,Pará,Air,2010,2,20000,10688058
Europe,Spain,January,Winter,Pará,Air,2010,0,22000,40397842
Europe,Italy,January,Winter,Pará,Air,2010,2,26700,58133509
Europe,Sweden,January,Winter,Pará,Air,2010,0,26800,9016596
Europe,Finland,January,Winter,Pará,Air,2010,0,27400,5231372
Europe,France,January,Winter,Pará,Air,2010,320,27600,60876136
Europe,Germany,January,Winter,Pará,Air,2010,6,27600,82422299
Europe,United Kingdom,January,Winter,Pará,Air,2010,2,27700,60609153
Europe,Netherlands,January,Winter,Pará,Air,2010,98,28600,16491461
Europe,Belgium,January,Winter,Pará,Air,2010,22,29100,10379067
Europe,Ireland,January,Winter,Pará,Air,2010,2,29600,4062235
Europe,Austria,January,Winter,Pará,Air,2010,0,30000,8192880
Europe,Denmark,January,Winter,Pará,Air,2010,3,31100,5450661
Europe,Switzerland,January,Winter,Pará,Air,2010,0,32700,7523934
Europe,Norway,January,Winter,Pará,Air,2010,3,37800,4610820
Europe,Russia,January,Winter,Permbuco,Air,2010,8,8900,142893540
Europe,Poland,January,Winter,Permbuco,Air,2010,0,11100,38536869
Europe,Hungary,January,Winter,Permbuco,Air,2010,0,13900,9981334
Europe,Czech Republic,January,Winter,Permbuco,Air,2010,2,15700,10235455
Europe,Portugal,January,Winter,Permbuco,Air,2010,1080,18000,10605870
Europe,Greece,January,Winter,Permbuco,Air,2010,5,20000,10688058
Europe,Spain,January,Winter,Permbuco,Air,2010,285,22000,40397842
Europe,Italy,January,Winter,Permbuco,Air,2010,952,26700,58133509
Europe,Sweden,January,Winter,Permbuco,Air,2010,69,26800,9016596
Europe,Finland,January,Winter,Permbuco,Air,2010,690,27400,5231372
Europe,France,January,Winter,Permbuco,Air,2010,369,27600,60876136
Europe,Germany,January,Winter,Permbuco,Air,2010,440,27600,82422299
Europe,United Kingdom,January,Winter,Permbuco,Air,2010,125,27700,60609153
Europe,Netherlands,January,Winter,Permbuco,Air,2010,114,28600,16491461
Europe,Belgium,January,Winter,Permbuco,Air,2010,70,29100,10379067
Europe,Ireland,January,Winter,Permbuco,Air,2010,6,29600,4062235
Europe,Austria,January,Winter,Permbuco,Air,2010,77,30000,8192880
Europe,Denmark,January,Winter,Permbuco,Air,2010,34,31100,5450661
Europe,Switzerland,January,Winter,Permbuco,Air,2010,268,32700,7523934
Europe,Norway,January,Winter,Permbuco,Air,2010,53,37800,4610820
Europe,Russia,January,Winter,Rio Grande do Norte,Air,2010,2,8900,142893540
Europe,Poland,January,Winter,Rio Grande do Norte,Air,2010,10,11100,38536869
Europe,Hungary,January,Winter,Rio Grande do Norte,Air,2010,1,13900,9981334
Europe,Czech Republic,January,Winter,Rio Grande do Norte,Air,2010,6,15700,10235455
Europe,Portugal,January,Winter,Rio Grande do Norte,Air,2010,744,18000,10605870
Europe,Greece,January,Winter,Rio Grande do Norte,Air,2010,1,20000,10688058
Europe,Spain,January,Winter,Rio Grande do Norte,Air,2010,330,22000,40397842
Europe,Italy,January,Winter,Rio Grande do Norte,Air,2010,1781,26700,58133509
Europe,Finland,January,Winter,Rio Grande do Norte,Air,2010,12,27400,5231372
Europe,France,January,Winter,Rio Grande do Norte,Air,2010,142,27600,60876136
Europe,Germany,January,Winter,Rio Grande do Norte,Air,2010,158,27600,82422299
Europe,Netherlands,January,Winter,Rio Grande do Norte,Air,2010,642,28600,16491461
Europe,Belgium,January,Winter,Rio Grande do Norte,Air,2010,43,29100,10379067
Europe,Ireland,January,Winter,Rio Grande do Norte,Air,2010,9,29600,4062235
Europe,Austria,January,Winter,Rio Grande do Norte,Air,2010,26,30000,8192880
Europe,Denmark,January,Winter,Rio Grande do Norte,Air,2010,18,31100,5450661
Europe,Norway,January,Winter,Rio Grande do Norte,Air,2010,517,37800,4610820
Europe,Russia,January,Winter,Rio de Janeiro,Air,2010,506,8900,142893540
Europe,Poland,January,Winter,Rio de Janeiro,Air,2010,349,11100,38536869
Europe,Hungary,January,Winter,Rio de Janeiro,Air,2010,143,13900,9981334
Europe,Czech Republic,January,Winter,Rio de Janeiro,Air,2010,123,15700,10235455
Europe,Portugal,January,Winter,Rio de Janeiro,Air,2010,3142,18000,10605870
Europe,Greece,January,Winter,Rio de Janeiro,Air,2010,198,20000,10688058
Europe,Spain,January,Winter,Rio de Janeiro,Air,2010,2857,22000,40397842
Europe,Italy,January,Winter,Rio de Janeiro,Air,2010,4292,26700,58133509
Europe,Sweden,January,Winter,Rio de Janeiro,Air,2010,962,26800,9016596
Europe,Finland,January,Winter,Rio de Janeiro,Air,2010,259,27400,5231372
Europe,France,January,Winter,Rio de Janeiro,Air,2010,5013,27600,60876136
Europe,Germany,January,Winter,Rio de Janeiro,Air,2010,3441,27600,82422299
Europe,United Kingdom,January,Winter,Rio de Janeiro,Air,2010,4753,27700,60609153
Europe,Netherlands,January,Winter,Rio de Janeiro,Air,2010,1175,28600,16491461
Europe,Belgium,January,Winter,Rio de Janeiro,Air,2010,379,29100,10379067
Europe,Ireland,January,Winter,Rio de Janeiro,Air,2010,386,29600,4062235
Europe,Austria,January,Winter,Rio de Janeiro,Air,2010,359,30000,8192880
Europe,Denmark,January,Winter,Rio de Janeiro,Air,2010,667,31100,5450661
Europe,Switzerland,January,Winter,Rio de Janeiro,Air,2010,979,32700,7523934
Europe,Norway,January,Winter,Rio de Janeiro,Air,2010,871,37800,4610820
Europe,Russia,October,Fall,Rio Grande do Sul,Air,2010,1,8900,142893540
Europe,Poland,October,Fall,Rio Grande do Sul,Air,2010,5,11100,38536869
Europe,Portugal,October,Fall,Rio Grande do Sul,Air,2010,11,18000,10605870
Europe,Spain,October,Fall,Rio Grande do Sul,Air,2010,68,22000,40397842
Europe,Sweden,October,Fall,Rio Grande do Sul,Air,2010,1,26800,9016596
Europe,United Kingdom,October,Fall,Rio Grande do Sul,Air,2010,40,27700,60609153
Europe,Switzerland,October,Fall,Rio Grande do Sul,Air,2010,12,32700,7523934
Europe,Norway,October,Fall,Rio Grande do Sul,Air,2010,3,37800,4610820
Europe,Russia,October,Fall,Santa Catari,Air,2010,0,8900,142893540
Europe,Poland,October,Fall,Santa Catari,Air,2010,1,11100,38536869
Europe,Hungary,October,Fall,Santa Catari,Air,2010,1,13900,9981334
Europe,Czech Republic,October,Fall,Santa Catari,Air,2010,0,15700,10235455
Europe,Portugal,October,Fall,Santa Catari,Air,2010,2,18000,10605870
Europe,Greece,October,Fall,Santa Catari,Air,2010,0,20000,10688058
Europe,Spain,October,Fall,Santa Catari,Air,2010,14,22000,40397842
Europe,Italy,October,Fall,Santa Catari,Air,2010,9,26700,58133509
Europe,Sweden,October,Fall,Santa Catari,Air,2010,2,26800,9016596
Europe,Finland,October,Fall,Santa Catari,Air,2010,0,27400,5231372
Europe,France,October,Fall,Santa Catari,Air,2010,5,27600,60876136
Europe,Germany,October,Fall,Santa Catari,Air,2010,7,27600,82422299
Europe,United Kingdom,October,Fall,Santa Catari,Air,2010,5,27700,60609153
Europe,Netherlands,October,Fall,Santa Catari,Air,2010,0,28600,16491461
Europe,Belgium,October,Fall,Santa Catari,Air,2010,1,29100,10379067
Europe,Ireland,October,Fall,Santa Catari,Air,2010,1,29600,4062235
Europe,Austria,October,Fall,Santa Catari,Air,2010,1,30000,8192880
Europe,Denmark,October,Fall,Santa Catari,Air,2010,0,31100,5450661
Europe,Switzerland,October,Fall,Santa Catari,Air,2010,1,32700,7523934
Europe,Norway,October,Fall,Santa Catari,Air,2010,0,37800,4610820
Europe,Russia,October,Fall,São Paulo,Air,2010,590,8900,142893540
Europe,Poland,October,Fall,São Paulo,Air,2010,452,11100,38536869
Europe,Hungary,October,Fall,São Paulo,Air,2010,160,13900,9981334
Europe,Czech Republic,October,Fall,São Paulo,Air,2010,221,15700,10235455
Europe,Portugal,October,Fall,São Paulo,Air,2010,5491,18000,10605870
Europe,Greece,October,Fall,São Paulo,Air,2010,316,20000,10688058
Europe,Spain,October,Fall,São Paulo,Air,2010,6705,22000,40397842
Europe,Italy,October,Fall,São Paulo,Air,2010,8044,26700,58133509
Europe,Sweden,October,Fall,São Paulo,Air,2010,1722,26800,9016596
Europe,Finland,October,Fall,São Paulo,Air,2010,685,27400,5231372
Europe,France,October,Fall,São Paulo,Air,2010,6169,27600,60876136
Europe,Germany,October,Fall,São Paulo,Air,2010,10395,27600,82422299
Europe,United Kingdom,October,Fall,São Paulo,Air,2010,7531,27700,60609153
Europe,Netherlands,October,Fall,São Paulo,Air,2010,3261,28600,16491461
Europe,Belgium,October,Fall,São Paulo,Air,2010,1449,29100,10379067
Europe,Ireland,October,Fall,São Paulo,Air,2010,644,29600,4062235
Europe,Austria,October,Fall,São Paulo,Air,2010,1155,30000,8192880
Europe,Denmark,October,Fall,São Paulo,Air,2010,847,31100,5450661
Europe,Switzerland,October,Fall,São Paulo,Air,2010,3176,32700,7523934
Europe,Norway,October,Fall,São Paulo,Air,2010,632,37800,4610820
Europe,Russia,August,Summer,Amazos,Air,2011,2,8900,142893540
Europe,Poland,August,Summer,Amazos,Air,2011,5,11100,38536869
Europe,Hungary,August,Summer,Amazos,Air,2011,2,13900,9981334
Europe,Czech Republic,August,Summer,Amazos,Air,2011,1,15700,10235455
Europe,Portugal,August,Summer,Amazos,Air,2011,6,18000,10605870
Europe,Greece,August,Summer,Amazos,Air,2011,2,20000,10688058
Europe,Spain,August,Summer,Amazos,Air,2011,13,22000,40397842
Europe,Italy,August,Summer,Amazos,Air,2011,7,26700,58133509
Europe,Sweden,August,Summer,Amazos,Air,2011,1,26800,9016596
Europe,Finland,August,Summer,Amazos,Air,2011,4,27400,5231372
Europe,France,August,Summer,Amazos,Air,2011,14,27600,60876136
Europe,Germany,August,Summer,Amazos,Air,2011,18,27600,82422299
Europe,United Kingdom,August,Summer,Amazos,Air,2011,31,27700,60609153
Europe,Netherlands,August,Summer,Amazos,Air,2011,5,28600,16491461
Europe,Belgium,August,Summer,Amazos,Air,2011,4,29100,10379067
Europe,Ireland,August,Summer,Amazos,Air,2011,2,29600,4062235
Europe,Austria,August,Summer,Amazos,Air,2011,0,30000,8192880
Europe,Denmark,August,Summer,Amazos,Air,2011,5,31100,5450661
Europe,Switzerland,August,Summer,Amazos,Air,2011,13,32700,7523934
Europe,Norway,August,Summer,Amazos,Air,2011,0,37800,4610820
Europe,Russia,August,Summer,Bahia,Air,2011,10,8900,142893540
Europe,Poland,August,Summer,Bahia,Air,2011,39,11100,38536869
Europe,Hungary,August,Summer,Bahia,Air,2011,7,13900,9981334
Europe,Czech Republic,August,Summer,Bahia,Air,2011,18,15700,10235455
Europe,Portugal,August,Summer,Bahia,Air,2011,1511,18000,10605870
Europe,Greece,August,Summer,Bahia,Air,2011,6,20000,10688058
Europe,Spain,August,Summer,Bahia,Air,2011,1353,22000,40397842
Europe,Italy,August,Summer,Bahia,Air,2011,2601,26700,58133509
Europe,Sweden,August,Summer,Bahia,Air,2011,32,26800,9016596
Europe,Finland,August,Summer,Bahia,Air,2011,7,27400,5231372
Europe,France,August,Summer,Bahia,Air,2011,448,27600,60876136
Europe,Germany,August,Summer,Bahia,Air,2011,1254,27600,82422299
Europe,United Kingdom,August,Summer,Bahia,Air,2011,133,27700,60609153
Europe,Netherlands,August,Summer,Bahia,Air,2011,99,28600,16491461
Europe,Belgium,August,Summer,Bahia,Air,2011,129,29100,10379067
Europe,Ireland,August,Summer,Bahia,Air,2011,18,29600,4062235
Europe,Austria,August,Summer,Bahia,Air,2011,84,30000,8192880
Europe,Denmark,August,Summer,Bahia,Air,2011,27,31100,5450661
Europe,Switzerland,August,Summer,Bahia,Air,2011,141,32700,7523934
Europe,Norway,August,Summer,Bahia,Air,2011,70,37800,4610820
Europe,Russia,August,Summer,Ceará,Air,2011,20,8900,142893540
Europe,Poland,August,Summer,Ceará,Air,2011,26,11100,38536869
Europe,Hungary,August,Summer,Ceará,Air,2011,6,13900,9981334
Europe,Czech Republic,August,Summer,Ceará,Air,2011,10,15700,10235455
